f1,f2,f3
1.0066764821318521,-0.6918133197268814,0.3069785217601055
1.1263055714798984,-0.5089404403826733,0.44907862122066317
0.9602143349508343,-0.545131126897229,0.33853762144588945
0.685496209768404,-0.6301426479334821,0.14903640387206196
0.767270749506405,-0.30972925049359634,0.34027074950640446
0.39335436320042155,-0.4102333101751607,0.09299111499454901
0.09176954137222705,-0.4201141977453364,-0.07300720645128721
-0.2873147858041597,-0.506887765021384,-0.3163836681168494
-0.4198225578761004,-0.36416358224249723,-0.32189076274938033
-0.7224750067959707,-0.42514728756459097,-0.5144774285937306
-0.7537786899474612,-0.2625084605739269,-0.45971702293742267
-0.8000059432764257,-0.17339916208987938,-0.4493068391523963
-0.8828444189264342,-0.1863653528827488,-0.508348605717697
-0.8121309144333231,-0.11361669530716946,-0.4478503227213717
-0.7103014377871115,-0.0753183001788443,-0.38909718913012536
-0.7153196967038681,-0.20267739162062526,-0.46665920133125394
-0.24572890142950948,0.09654100498406448,-0.09367492014679535
0.08161964801699001,0.2195474988431814,0.12005093171298337
0.22380044500416651,0.13980044500416797,0.1398004450041673
0.4954499219810201,0.18952207115482556,0.28901863828502505
0.5726734126634951,0.062403506249918396,0.2526194313807795
0.8859235553573483,0.2052812502741116,0.46926305998473766
0.9538699742054221,0.15088683659715885,0.46466572554843827
1.106826199555938,0.24031198042978402,0.574545607843987
0.851151076298449,-0.013327989745236857,0.3086552630897118
0.8395706340735921,0.04496385288704266,0.32087152994956136
1.28915985772454,0.6298896283510027,0.8270981907145003
0.760811678511197,0.29548395927982035,0.3848141003089584
0.47537540096691255,0.25171642533330674,0.2094436058401911
0.21111892158101678,0.26269190079823723,0.07218780389370469
0.20382193255414116,0.5477056716717008,0.2005986803776536
-0.2595454288620489,0.3760422445135295,-0.12718218065617815
-0.3565440559506917,0.5524559440493062,-0.09754405595069277
-0.6190595241451492,0.5285793335567339,-0.25059971824880856
-0.7445596378809297,0.5927858239671272,-0.2908829243759877
-0.7788116214617019,0.688434390400866,-0.2695846712024682
-0.7657414557142439,0.7647483461444887,-0.23404349534249735
-0.8982260715000683,0.6264871660671201,-0.37830567609991045
-0.7458560001460353,0.7063421414093232,-0.2708087506996318
-0.6086734801471697,0.7110400822259246,-0.20819873331658673
-0.4931731580569235,0.6448787137729012,-0.19156278369095914
-0.19937123163872694,0.7219195366092501,-0.01386736445837429
-0.0015414785122808278,0.6842900039557507,0.05882481798132608
0.2781347220387086,0.7274134567028563,0.21314475544078204
0.570914570708614,0.8001533450246137,0.3891623255718155
0.8135213179914101,0.8556387360331499,0.5318127672437948
0.832190838966757,0.7341908389667584,0.47438321783142623
1.0019564770616287,0.821646044277172,0.5973166426180175
0.9382579759134342,0.7402268438158536,0.5194517494939181
1.0866156718781899,0.9377521014590984,0.6874652099076514
0.821116836671401,0.785965181531168,0.47427888450802325
0.8840013123194964,1.0202778614413144,0.6187245877878951
0.5809566747318193,0.9355294805179587,0.4210712358890469
0.35979522696157823,0.9654020081481257,0.32207086966813153
0.05011881914252744,0.9230467313243453,0.14310440157888935
-0.21305080678656332,0.9258347115492416,0.010372010411352696
-0.3770693031289791,1.0087615230961469,-0.032303137883954613
-0.6041961559055546,0.9931228351742295,-0.15540032333363527
-0.7069785328556281,1.0522506681099908,-0.17852507152717262
-0.9339623153530076,0.9267642157244597,-0.3556392612507935
-0.8483576876135521,1.046642312386448,-0.25335768761355215
-1.0777989226090259,0.7819276084684414,-0.5004758685068118
-0.8872455415036364,0.8699836594619829,-0.3607920801751808
-0.4463431007110385,1.1479758903687511,-0.0005472681391164302
-0.35142209182053974,1.0304087344045934,-0.010655926575511773
-0.37304763774236516,0.7608378805934474,-0.15462482054444535
0.14233118011639362,1.0092590922982196,0.22931676255275948
0.2747966356870779,0.8734034168736331,0.230072278393635
0.6423870968072143,0.9889599025933608,0.4745016579644452
0.9792265705664053,1.1065031196882236,0.7049498460348043
0.706216580917221,0.6610649257769847,0.3493786287538417
0.9331328859833166,0.773269315564225,0.5229824240127778
1.1006810180261426,0.8906498859285619,0.6698747916066264
1.1310357329398664,0.9377253001554084,0.7133958984962544
0.8549810271621003,0.7429810271620986,0.4831734060267677
0.9365311339978788,0.9636485520396137,0.6398225832502608
0.6422239345415812,0.8554627088575745,0.4444716894047794
0.39783990076076026,0.8301186354249007,0.31584993416283
0.0006443250065254619,0.6684758074745496,0.04301062150012852
-0.2712303466078554,0.6310604216401144,-0.10472647942750646
-0.014789947521281654,1.1032619243085475,0.26682042684468527
-0.41116044777039257,0.8875531146027009,-0.03168570093980996
-0.8195922731152145,0.6106058684401433,-0.36654502366881136
-0.6733685980176491,0.8283446395495406,-0.17644820261749064
-0.8949256009074166,0.6115642009513172,-0.3872276405356699
-0.7540417402740152,0.6882042715885559,-0.2698147900147803
-0.8256566617384365,0.48568880010962556,-0.39797994823349236
-0.7547232472830304,0.36591561041885945,-0.41326344138668675
-0.3403434850648483,0.5406565149351578,-0.10934348506484569
-0.34089644976993877,0.26569122360564784,-0.23753320156406407
0.05890948472559998,0.372793223843168,0.02568623254911645
0.4535458179164761,0.47411879713369787,0.2836147002291645
0.773795769183335,0.518136793549729,0.47586397405661374
0.7901532863743406,0.29182556714295826,0.38115570817209943
1.0748797399087484,0.38160951053521563,0.5788180728987109
1.1017118510972022,0.27210506991065514,0.5480127469731724
1.1088443028434898,0.20836523679980462,0.5303484896347529
1.1316269787128352,0.22811275958668223,0.5623463870008841
1.108128963137576,0.26714582552931027,0.5809247144805905
0.8575136936426262,0.13787138855938053,0.4018531982700107
0.5626067947274285,0.012336888313852573,0.2025528134447128
0.3288531269940752,-0.018074723832113428,0.08142184329808319
0.36407105994663347,0.2380710599466348,0.23807105994663402
-0.10043696166042769,-0.005509110834236407,-0.10500567796443457
-0.23727653333205345,0.06099337308152669,-0.12922255204933641
-0.7062965296237953,-0.2386542245405573,-0.5026360342511837
-0.7811214530845528,-0.19213831547629256,-0.5059172044275704
-0.9529617769645053,-0.3014475578383512,-0.6356811852525539
-0.7749438851584478,-0.12646481911476187,-0.4484480719497106
-0.6420365255898548,-0.06442974440330401,-0.34033742146582335
-0.6661950963134181,-0.22492486693988198,-0.42213342930337905
-0.43357898010472407,-0.18725126087333746,-0.27658140190248104
-0.47739934538530626,-0.47374036975170275,-0.43146755025858596
-0.2044606076826203,-0.47703358689983644,-0.28652948999530614
0.04008737430619437,-0.5257963648113678,-0.1786893735173194
0.5308783978664203,-0.3277092755091606,0.17551514966054826
0.7703867134068849,-0.3626132865931082,0.28738671340688815
0.7639816972908563,-0.6086571604110279,0.17052189139451485
1.1857846854522565,-0.3775607763958025,0.5061079719473136
1.0820834159798383,-0.612162595882729,0.3458564657206051
1.2093279532363173,-0.5491618486224159,0.4496299928645707
1.1325038348217475,-0.6212094027454429,0.38358343942158857
0.9054761906491587,-0.7767219509061988,0.200428941202756
0.9428584269349578,-0.6078551354381403,0.3113836801043731
0.7430606095096766,-0.6269912623201457,0.2094502351437133
0.4550508846785595,-0.6992398835694149,0.03654701749820813
0.32266823908811226,-0.5971632433799237,0.028301942594503193
-0.08283168772788684,-0.7671104223920319,-0.252841721129959
-0.2712029979051157,-0.7364417722211131,-0.3254507527683161
-0.49388288331465563,-0.7730003013563981,-0.4491743325670418
-0.6938675001612623,-0.8338675001612618,-0.5740598790259307
-0.7447820256741087,-0.8034715928896516,-0.5791421912304973
-0.6492396634657208,-0.6912085313681398,-0.47043343704620466
-0.8722679507355947,-0.9644043803165022,-0.7141174887650554
-0.6864185342125362,-0.8932668790723048,-0.5815805820491592
-0.5226457254280789,-0.9019222745498989,-0.5003690008964786
-0.3576712791095318,-0.9562440848956675,-0.4417858402667574
-0.04732861426535391,-0.8979353954519042,-0.2546042569719085
0.01219004480627503,-1.1067378673755455,-0.32679553763008823
0.5543884590211531,-0.8314970593146475,0.08396564182323923
0.5581916087046588,-1.0756392175204696,-0.03457455654036688
0.9696707669218385,-0.8766482241579474,0.2718749343499182
0.8530701223514299,-1.156159078614183,0.07461666102297743
1.0029207358852306,-1.1088057951922357,0.17359768178301702
0.9951368083355824,-1.1518631916644178,0.14813680833558235
1.135403202372076,-0.9773233287053907,0.3050801482698622
1.0030787691747207,-1.008150431790901,0.22262530784626391
0.8201443558248289,-1.029174635254959,0.11934852325290782
0.8817179218914225,-0.7561129043337081,0.2849517566463957
0.4367861330223452,-0.9540993853134717,-0.03863668417557678
0.2538931542678078,-0.8710347579140154,-0.09109242816855675
-0.13251898306083185,-0.9901257642473844,-0.3467946257673877
-0.28079934263238104,-0.8873721484185314,-0.372913903789614
-0.6040709348625792,-0.9923474839844012,-0.5907942103309798
-0.8029884734295916,-1.0198368182893616,-0.7081505212662151
-0.6856999933475711,-0.7888364229284789,-0.5385495313770322
-0.9274237071550416,-0.981392575057461,-0.7606174807355256
-0.8108752864061873,-0.8825648536217301,-0.6582354519625757
-0.7107837418239041,-0.8647837418239037,-0.6049761206885722
-0.5272251356340075,-0.8213425536757385,-0.49751658488638784
-0.5443589990369766,-1.0255977733529722,-0.6146067539001759
0.03931595599754786,-0.6619627786665954,-0.14769407740452323
0.00779372512841589,-0.9300377573396039,-0.304572571365185
0.34821270262644066,-0.825078065621532,-0.08929116455390962
0.7278441201806912,-0.6622077516491294,0.17423374581472903
0.8475583334303859,-0.7241552289427097,0.1950835865998023
1.1231622436713948,-0.5810358978839609,0.39611499422499274
1.1705352337731099,-0.6061780037940808,0.39861483837295086
1.0327059999549362,-0.7497838019037977,0.24900803958318946
1.2321859808476137,-0.48706003101495876,0.47095903058837807
1.0302742593904244,-0.5590712024576362,0.32459754588548106
0.8914927547275704,-0.5081461029743177,0.2710329488312276
0.8240929836103419,-0.3369070163896665,0.3130929836103376
0.4666075544184511,-0.420980118957133,0.08224430621257767
0.2536959936633423,-0.34218774545422315,0.004919245839827113
0.030376177506038993,-0.273196801711194,-0.082692704806655
-0.22341249210677516,-0.2517535164731745,-0.209480696980056
-0.5693038137999626,-0.35597609456857854,-0.4453062355977206
-0.7265979769496645,-0.3193277475761394,-0.5165363099396303
-0.8308947874031923,-0.28828800621664674,-0.5641956832791633
-0.9535972646281661,-0.34111819858448267,-0.6631014514194294
-0.788060848786034,-0.17354662965988008,-0.5077802570740825
-0.7484844244049528,-0.1975012867966904,-0.5112801757479695
-0.5548215070814257,-0.126179201998187,-0.3901610117088136
-0.3005535803422078,-0.042283673928638785,-0.2324995990594961
-0.11062575038528424,-0.056697899559077725,-0.15619446668928325
0.2634067633118503,0.09540676331185328,0.09540676331185195
0.4405750481922652,0.050647197366077965,0.15014376449627412
0.6859238335596206,0.09165392714604599,0.28186985227690586
0.8785996540064736,0.11395734892323676,0.3779391586338632
1.251289093747984,0.3643059561397185,0.6780848450909988
1.0823056628578818,0.1317914437317305,0.4660250711459322
1.1955180620988148,0.24703899605512863,0.5690222488900775
1.0476398358683676,0.16903305468182095,0.44494073174433774
1.0547643968086033,0.31149416743506486,0.5087027297985631
0.8695975426995571,0.32026982346817884,0.4095999644973177
0.7986499041315898,0.49099092849798054,0.4487181090048671
0.4798091196431809,0.4473820988604064,0.25687800195587146
0.251946000612799,0.5118297397303424,0.1647227484363034
-0.07914191364359824,0.4724457597319783,-0.030778665437728354
-0.2120439530587473,0.612956046941242,-0.037043953058752396
-0.34374356376405457,0.719895293937828,-0.05928375786771434
-0.743444014608357,0.5099014472396981,-0.3737673011034156
-0.9742936847393174,0.40895232712325236,-0.549066734480083
-0.9265059773142698,0.5199838245444647,-0.47880801694252284
-0.5680769237991705,0.8726363137680211,-0.13215652839901082
-0.49976270488962327,0.8684354366657364,-0.10871545544321942
-0.5816049798946497,0.6541085824784502,-0.2651302330640637
-0.13110908161640297,0.922942790213423,0.08650129274956209
0.0010119211792372074,0.8383026894272146,0.10251578835959044
0.10656808151468085,0.7083995639827069,0.08293437800828503
0.43737682315974985,0.8026555578239127,0.28838685656183094
0.6775786320742985,0.8228174063902995,0.41182638693750073
0.8435577236250833,0.8016751416668195,0.47784917287746603
1.0223323494734748,0.8403323494734775,0.5805247283381446
1.02277401595393,0.7584635831694705,0.5341341815103173
1.3934434455939362,1.111412313496355,0.89063721917442
1.04864712764254,0.8157835572234501,0.5654966656720022
1.0207757747958106,0.9016241196555693,0.5899378226324289
0.790030850229478,0.842307399351295,0.4407541256978762
0.6811599474790223,0.9517327532651536,0.4372745086362458
0.3819544477645922,0.903561228951138,0.26023009047114465
0.2121304780946803,1.001058390276496,0.22111606053104124
-0.01846217587517049,1.0364233424606395,0.12096064132274811
-0.23897392845796994,1.062856897767167,0.021792236787060007
-0.5481698664762906,0.9651491246034921,-0.18337403390437193
-0.575279199074124,1.0999500018914943,-0.13082573774566889
-0.565785613096534,1.210940917980931,-0.07146255899432105
-0.7085375258843851,1.1024624741156148,-0.19753752588438522
-0.7928731358005325,0.9828533952769354,-0.2995500816983182
-0.6975159592788945,0.975713241686722,-0.25506249795044034
-0.6503611772486035,0.8599578138311976,-0.28856534467667583
-0.42058988970731614,0.8772409365178183,-0.16382372446228746
0.022330718257445384,1.0722162365932668,0.15675353545536952
0.24495542175401097,1.0278833339358386,0.24794100419037768
0.3402719534431022,0.854878734629645,0.21154759614965318
0.7961022846748996,1.0586750904610416,0.5442168458321283
0.9056446620231727,0.9489212111449873,0.5473679374915698
1.1062719781270836,0.9771203229868559,0.6654340259637083
1.3195670597040192,1.075703489284928,0.8254165977334808
1.2218632224130535,0.9278320903154726,0.7070569959935372
1.1015630033928492,0.8242525706083911,0.5999231689492371
1.1330885838170728,0.9370885838170702,0.6772809626817397
1.009807889095886,0.952925307137624,0.6290993383482698
0.6573624763020107,0.7866012506179912,0.3756102311652022
0.5993596666029379,0.9476384012670769,0.43336970000500685
0.355573348838347,0.9394048313063755,0.3139396453319526
-0.061828942281194205,0.7564618259667742,0.020674924899153926
-0.2966584597449747,0.7373934120848533,-0.09904808537900844
-0.3991087874995563,0.8156047748735376,-0.10363404066897397
-0.7121879214689499,0.6340102200864107,-0.3431406720225455
-0.810277009169716,0.6074362283974712,-0.3973566137695593
-0.8053143362722979,0.6171754655864361,-0.3816163759005512
-0.6060812331451594,0.7521647787174143,-0.20585428288592328
-0.7409186880870734,0.4864267737609897,-0.39724197458212873
-0.5511510170647537,0.48548784063713774,-0.2936912111684093
-0.2147484106636584,0.5822515893363416,-0.06774841066365841
0.015501688697932545,0.5380893620735072,0.03486493690380123
0.27320344037463734,0.5030871794922073,0.15598018819815468
0.5383944080374979,0.4749673872547199,0.28446329035018686
0.785147298746869,0.4454883231132724,0.4032155036201519
0.9835889078054296,0.4012611885740487,0.4905913296031891
0.9700063182020123,0.19273608882848242,0.38994465119197563
1.2647130545554786,0.3511062733689305,0.6270139504314483
1.2339991306523106,0.2495200646086272,0.5715033174435737
0.9690461645938029,-0.018468054532352146,0.31576557288185064
1.072837218802397,0.14785408119413243,0.46163297014541255
0.8720377232901086,0.06839541820686686,0.3323772279174949
0.6430236304560792,0.00875372404250653,0.19896964917336563
0.5261111039000939,0.09518325307389693,0.19467982020409763
0.16346917924105425,-0.04653082075893875,-0.04653082075894242
-0.15647256294150116,-0.1455447121153181,-0.24504127924551222
-0.327228472881268,-0.11295856646769714,-0.30317449159855514
-0.5707669298844383,-0.18712462480120462,-0.45110643451182963
-0.5984847584944353,-0.0935016208861719,-0.40728050983745123
-0.574095379512801,-0.006581160386647217,-0.3408147878008504
-0.7572449567861332,-0.19276589074244707,-0.5147491435773961
-0.6292061425849622,-0.13559936139841794,-0.4115070384609336
-0.6899468280039232,-0.332676598630384,-0.5298851609938822
-0.6014283701974191,-0.4391006509660377,-0.5284307919951783
-0.17849502835476214,-0.25883605272115073,-0.21656323322803792
-0.12039811624715739,-0.4769710954643785,-0.28646699855984575
0.14880091446705018,-0.501082824650503,-0.15397583335645915
0.3810236777072546,-0.5615639956683313,-0.05833957049862
0.727860011985681,-0.48913998801430436,0.160860011985688
0.791484112453247,-0.6651547452486308,0.11402430655690865
1.1391959414158608,-0.5081495204321921,0.3755192279109205
1.2187902071431085,-0.5594558047194588,0.3985632568838748
1.2705825311904282,-0.5719072706683064,0.42688457081868114
1.1902019695438257,-0.6475112680233648,0.357281574143667
1.0642788023090353,-0.7019193392463196,0.2752315528626338
0.9270983588621374,-0.7076152035109666,0.21162361203154967
0.6171122846846633,-0.8369395871451666,-0.0004980896813037428
0.47985720609163884,-0.7584335621563438,-0.022646661088716675
-0.005475465893583387,-1.0093069483616137,-0.38384176238718976
-0.16864956231805434,-0.9369282969822078,-0.4226595957201308
-0.31258338229442045,-0.8618221566104128,-0.4508311371576184
-0.5118083379839088,-0.8749257560256573,-0.551099787236298
-0.7537849585652054,-0.9777849585652091,-0.717977337429876
-0.7521023470695923,-0.8947919142851347,-0.6704625126259804
-0.8995225889596135,-1.0254914568620315,-0.804716362540097
-0.8233062417410377,-0.9994426713219465,-0.7491557797704992
-0.6607998117642433,-0.9516481566240074,-0.639961859600864
-0.5296213711660673,-0.9928979202878911,-0.591344646634469
-0.5334105425491895,-1.2159833483353173,-0.7015251037064112
0.03795672978208754,-0.896650051404454,-0.25331891292446274
0.3033334411236962,-0.8995944710581155,-0.11965214131266262
0.4376840762328532,-1.0322014421029524,-0.1167387409650632
0.6555308707100571,-1.0622999555150636,-0.021235294534964713
0.942281037839568,-0.9880379532402218,0.16048520526764581
1.1252329308475817,-0.9679962701180413,0.26277946951912423
1.4551342389901085,-0.7405922920873551,0.5418111848878964
1.3457569446670354,-0.8852430553329645,0.41475694466703544
1.2505255083479137,-0.9462010227295553,0.33620245424569883
0.9925069945959141,-1.1027222063697046,0.12805353326745875
0.9695502742949161,-0.963768716784878,0.1847544417229918
0.6578328361871753,-1.0639979900379506,-0.022933329057849117
0.5296299419877524,-0.945255576348073,-0.02979287521017388
0.03548070424368863,-1.1734472079381435,-0.3935048781926803
0.026444230991738378,-0.915162550194823,-0.27183141171482167
-0.35872352449531364,-1.0492963302814595,-0.5348380856525442
-0.4564512417023645,-0.9287277908241817,-0.527174517170763
-0.7763381243672639,-1.0771864692270314,-0.7655001722038862
-0.8133896899696296,-1.0005261195505355,-0.7502392279990899
-0.7625391145126527,-0.9005079824150729,-0.6797328880931367
-0.6554521708350698,-0.8111417380506096,-0.586812336391457
-0.5524419027541381,-0.7904419027541343,-0.5306342816188041
-0.38429523452059366,-0.7624126525623286,-0.43858668377297594
-0.34984733659162387,-0.9150861109076119,-0.5040950914548195
0.029029976155335036,-0.7562487585088135,-0.24198005724673868
0.1746789812577072,-0.8471525012103039,-0.2216873152358893
0.5165831365260459,-0.7407076317219182,-0.00492073065430006
0.7577500626033539,-0.7163018092264717,0.12013968823738928
0.9882598846040896,-0.6674536777690012,0.2517851377735088
1.0909071792773268,-0.6972909622780304,0.27985992983092367
1.1490416877434644,-0.7116715498237255,0.2931212923433063
1.3680840126582945,-0.4984057892004382,0.500386052286548
1.3305088387196566,-0.4727371731429197,0.4852818884604196
0.9709056829877457,-0.702439778860318,0.18122896948280035
0.847454412241039,-0.6361844454608572,0.14299460634469274
0.8063752615163036,-0.4386247384837003,0.21137526151630162
0.5597431385856063,-0.41184453478997285,0.0913798903797354
0.26874584700412724,-0.4111378921134472,-0.06403090081939236
0.12530000139369116,-0.26227297782353687,-0.07176888091900027
-0.23772247448989134,-0.3500634988562864,-0.30779067936317
-0.46759882363257177,-0.3382711044011858,-0.4276012454303283
